8,0,88,A0,82,80,92,47,,45,25,98
1,0,81,A0,82,80,93,4F,,45,25,98
2,0,82,A0,82,80,93,4C,,45,25,108
3,0,83,A0,82,80,93,4D,,45,25,128
4,0,84,A0,82,80,93,4A,,45,25,128
5,0,85,A0,82,80,93,4B,,45,25,138
6,0,86,A0,82,80,93,48,,45,25,148
7,0,87,A0,82,80,93,49,,45,25,158
8,0,88,A0,82,80,93,46,,45,25,168
1,0,81,A0,82,80,94,48,,45,25,178
2,0,82,A0,82,80,94,4B,,45,25,188
3,0,83,A0,82,80,94,4A,,45,25,198
4,0,84,A0,82,80,94,4D,,45,25,208
5,0,85,A0,82,80,94,4C,,45,25,218
6,0,86,A0,82,80,94,4F,,45,25,228
7,0,87,A0,82,80,94,4E,,45,25,238
8,0,88,A0,82,80,94,41,,45,25,248
1,0,81,A0,82,80,95,49,,45,25,258
2,0,82,A0,82,80,95,4A,,45,25,268
3,0,83,A0,82,80,95,4B,,45,25,278
4,0,84,A0,82,80,95,4C,,45,25,288
5,0,85,A0,82,80,95,4D,,45,25,298
6,0,86,A0,82,80,95,4E,,45,25,308
7,0,87,A0,82,80,95,4F,,45,25,318
8,0,88,A0,82,80,95,40,,45,25,328
1,0,81,A0,82,80,96,4A,,45,25,338
2,0,82,A0,82,80,96,49,,45,25,348
3,0,83,A0,82,80,96,48,,45,25,358
4,0,84,A0,82,80,96,4F,,45,25,368
5,0,85,A0,82,80,96,4E,,45,25,378
6,0,86,A0,82,80,96,4D,,45,25,388
7,0,87,A0,82,80,96,4C,,45,25,398
8,0,88,A0,82,80,96,43,,45,25,408
1,0,81,A0,82,80,97,4B,,45,25,418
2,0,82,A0,82,80,97,48,,45,25,428
3,0,83,A0,82,80,97,49,,45,25,439
4,0,84,A0,82,80,97,4E,,45,25,449
5,0,85,A0,82,80,97,4F,,45,25,459
6,0,86,A0,82,80,97,4C,,45,25,469
7,0,87,A0,82,80,97,4D,,45,25,479
8,0,88,A0,82,80,97,42,,45,25,489
1,0,81,A0,82,80,98,44,,45,25,499
2,0,82,A0,82,80,98,47,,45,25,519
3,0,83,A0,82,80,98,46,,45,25,529
4,0,84,A0,82,80,98,41,,45,25,539
5,0,85,A0,82,80,98,40,,45,25,549
6,0,86,A0,82,80,98,43,,45,25,559
7,0,87,A0,82,80,98,42,,45,25,569
8,0,88,A0,82,80,98,4D,,45,25,579
1,0,81,A0,82,80,99,45,,45,25,589
2,0,82,A0,82,80,99,46,,45,25,599
3,0,83,A0,82,80,99,47,,45,25,609
4,0,84,A0,82,80,99,40,,45,25,619
5,0,85,A0,82,80,99,41,,45,25,629
6,0,86,A0,82,80,99,42,,45,25,639
7,0,87,A0,82,80,99,43,,45,25,649
8,0,88,A0,82,80,99,4C,,45,25,659
1,0,81,A0,82,80,81,5D,,45,25,669
2,0,82,A0,82,80,81,5E,,45,25,679
3,0,83,A0,82,80,81,5F,,45,25,689
4,0,84,A0,82,80,81,58,,45,25,699
5,0,85,A0,82,80,81,59,,45,25,709
6,0,86,A0,82,80,81,5A,,45,25,719
7,0,87,A0,82,80,81,5B,,45,25,729
8,0,88,A0,82,80,81,54,,45,25,739
1,0,81,A0,82,80,82,5E,,45,25,759
2,0,82,A0,82,80,82,5D,,45,25,769
3,0,83,A0,82,80,82,5C,,45,25,769
4,0,84,A0,82,80,82,5B,,45,25,789
5,0,85,A0,82,80,82,5A,,45,25,789
6,0,86,A0,82,80,82,59,,45,25,799
7,0,87,A0,82,80,82,58,,45,25,809
8,0,88,A0,82,80,82,57,,45,25,819
1,0,81,A0,82,80,83,5F,,45,25,829
2,0,82,A0,82,80,83,5C,,45,25,839
3,0,83,A0,82,80,83,5D,,45,25,849
4,0,84,A0,82,80,83,5A,,45,25,859
5,0,85,A0,82,80,83,5B,,45,25,869
6,0,86,A0,82,80,83,58,,45,25,879
7,0,87,A0,82,80,83,59,,45,25,889
8,0,88,A0,82,80,83,56,,45,25,899
1,0,81,A0,82,80,84,58,,45,25,909
2,0,82,A0,82,80,84,5B,,45,25,919
3,0,83,A0,82,80,84,5A,,45,25,929
4,0,84,A0,82,80,84,5D,,45,25,939
5,0,85,A0,82,80,84,5C,,45,25,949
6,0,86,A0,82,80,84,5F,,45,25,959
7,0,87,A0,82,80,84,5E,,45,25,969
8,0,88,A0,82,80,84,51,,45,25,979
1,0,81,A0,82,80,85,59,,45,25,999
2,0,82,A0,82,80,85,5A,,45,25,999
3,0,83,A0,82,80,85,5B,,45,26,9
4,0,84,A0,82,80,85,5C,,45,26,19
5,0,85,A0,82,80,85,5D,,45,26,29
6,0,86,A0,82,80,85,5E,,45,26,39
7,0,87,A0,82,80,85,5F,,45,26,49
8,0,88,A0,82,80,85,50,,45,26,59
1,0,81,A0,82,80,86,5A,,45,26,69
2,0,82,A0,82,80,86,59,,45,26,79
3,0,83,A0,82,80,86,58,,45,26,89
4,0,84,A0,82,80,86,5F,,45,26,99
5,0,85,A0,82,80,86,5E,,45,26,109
6,0,86,A0,82,80,86,5D,,45,26,119
7,0,87,A0,82,80,86,5C,,45,26,129
8,0,88,A0,82,80,86,53,,45,26,140
1,0,81,A0,82,80,87,5B,,45,26,150
2,0,82,A0,82,80,87,58,,45,26,160
3,0,83,A0,82,80,87,59,,45,26,170
4,0,84,A0,82,80,87,5E,,45,26,180
5,0,85,A0,82,80,87,5F,,45,26,200
6,0,86,A0,82,80,87,5C,,45,26,200
7,0,87,A0,82,80,87,5D,,45,26,210
8,0,88,A0,82,80,87,52,,45,26,220
1,0,81,A0,82,80,88,54,,45,26,230
2,0,82,A0,82,80,88,57,,45,26,240
3,0,83,A0,82,80,88,56,,45,26,250
4,0,84,A0,82,80,88,51,,45,26,260
5,0,85,A0,82,80,88,50,,45,26,270
6,0,86,A0,82,80,88,53,,45,26,280
7,0,87,A0,82,80,88,52,,45,26,290
8,0,88,A0,82,80,88,5D,,45,26,300
1,0,81,A0,82,80,89,55,,45,26,310
2,0,82,A0,82,80,89,56,,45,26,320
3,0,83,A0,82,80,89,57,,45,26,330
4,0,84,A0,82,80,89,50,,45,26,340
5,0,85,A0,82,80,89,51,,45,26,350
6,0,86,A0,82,80,89,52,,45,26,360
7,0,87,A0,82,80,89,53,,45,26,370
8,0,88,A0,82,80,89,5C,,45,26,380
1,0,81,A0,82,80,8A,56,,45,26,430
2,0,82,A0,82,80,8A,55,,45,26,440
3,0,83,A0,82,80,8A,54,,45,26,440
4,0,84,A0,82,80,8A,53,,45,26,450
5,0,85,A0,82,80,8A,52,,45,26,460
6,0,86,A0,82,80,8A,51,,45,26,470
7,0,87,A0,82,80,8A,50,,45,26,490
8,0,88,A0,82,80,8A,5F,,45,26,490
1,0,81,A0,82,80,8B,57,,45,26,500
2,0,82,A0,82,80,8B,54,,45,26,510
3,0,83,A0,82,80,8B,55,,45,26,590
4,0,84,A0,82,80,8B,52,,45,26,590
5,0,85,A0,82,80,8B,53,,45,26,600
6,0,86,A0,82,80,8B,50,,45,26,600
7,0,87,A0,82,80,8B,51,,45,26,610
8,0,88,A0,82,80,8B,5E,,45,26,610
1,0,81,A0,82,80,8C,50,,45,26,610
2,0,82,A0,82,80,8C,53,,45,26,620
3,0,83,A0,82,80,8C,52,,45,26,660
4,0,84,A0,82,80,8C,55,,45,26,660
5,0,85,A0,82,80,8C,54,,45,26,670
6,0,86,A0,82,80,8C,57,,45,26,680
7,0,87,A0,82,80,8C,56,,45,26,690
8,0,88,A0,82,80,8C,59,,45,26,700
1,0,81,A0,82,80,8D,51,,45,26,710
2,0,82,A0,82,80,8D,52,,45,26,720
3,0,83,A0,82,80,8D,53,,45,26,730
4,0,84,A0,82,80,8D,54,,45,26,740
5,0,85,A0,82,80,8D,55,,45,26,750
6,0,86,A0,82,80,8D,56,,45,26,760
7,0,87,A0,82,80,8D,57,,45,26,780
8,0,88,A0,82,80,8D,58,,45,26,780
1,0,81,A0,82,80,8E,52,,45,26,790
2,0,82,A0,82,80,8E,51,,45,26,800
3,0,83,A0,82,80,8E,50,,45,26,810
4,0,84,A0,82,80,8E,57,,45,26,841
5,0,85,A0,82,80,8E,56,,45,26,841
6,0,86,A0,82,80,8E,55,,45,26,851
7,0,87,A0,82,80,8E,54,,45,26,861
8,0,88,A0,82,80,8E,5B,,45,26,861
1,0,81,A0,82,80,8F,53,,45,26,871
2,0,82,A0,82,80,8F,50,,45,26,891
3,0,83,A0,82,80,8F,51,,45,26,901
4,0,84,A0,82,80,8F,56,,45,26,901
5,0,85,A0,82,80,8F,57,,45,26,911
6,0,86,A0,82,80,8F,54,,45,26,921
7,0,87,A0,82,80,8F,55,,45,26,961
8,0,88,A0,82,80,8F,5A,,45,27,41
1,0,81,A0,82,80,90,4C,,45,27,41
2,0,82,A0,82,80,90,4F,,45,27,41
3,0,83,A0,82,80,90,4E,,45,27,51
4,0,84,A0,82,80,90,49,,45,27,51
5,0,85,A0,82,80,90,48,,45,27,61
6,0,86,A0,82,80,90,4B,,45,27,61
7,0,87,A0,82,80,90,4A,,45,27,71
8,0,88,A0,82,80,90,45,,45,27,81
1,0,81,A0,82,80,91,4D,,45,27,91
2,0,82,A0,82,80,91,4E,,45,27,101
3,0,83,A0,82,80,91,4F,,45,27,111
4,0,84,A0,82,80,91,48,,45,27,121
5,0,85,A0,82,80,91,49,,45,27,131
6,0,86,A0,82,80,91,4A,,45,27,141
7,0,87,A0,82,80,91,4B,,45,27,151
8,0,88,A0,82,80,91,44,,45,27,161
1,0,81,A0,82,80,92,4E,,45,27,171
2,0,82,A0,82,80,92,4D,,45,27,181
3,0,83,A0,82,80,92,4C,,45,27,191
4,0,84,A0,82,80,92,4B,,45,27,201
5,0,85,A0,82,80,92,4A,,45,27,211
6,0,86,A0,82,80,92,49,,45,27,221
7,0,87,A0,82,80,92,48,,45,27,231
8,0,88,A0,82,80,92,47,,45,27,241
1,0,81,A0,82,80,93,4F,,45,27,251
2,0,82,A0,82,80,93,4C,,45,27,261
3,0,83,A0,82,80,93,4D,,45,27,271
4,0,84,A0,82,80,93,4A,,45,27,281
5,0,85,A0,82,80,93,4B,,45,27,291
6,0,86,A0,82,80,93,48,,45,27,301
7,0,87,A0,82,80,93,49,,45,27,311
8,0,88,A0,82,80,93,46,,45,27,321
1,0,81,A0,82,80,94,48,,45,27,331
2,0,82,A0,82,80,94,4B,,45,27,341
3,0,83,A0,82,80,94,4A,,45,27,351
4,0,84,A0,82,80,94,4D,,45,27,361
5,0,85,A0,82,80,94,4C,,45,27,371
6,0,86,A0,82,80,94,4F,,45,27,381
7,0,87,A0,82,80,94,4E,,45,27,441
8,0,88,A0,82,80,94,41,,45,27,451
1,0,81,A0,82,80,95,49,,45,27,451
2,0,82,A0,82,80,95,4A,,45,27,461
3,0,83,A0,82,80,95,4B,,45,27,491
4,0,84,A0,82,80,95,4C,,45,27,491
5,0,85,A0,82,80,95,4D,,45,27,491
6,0,86,A0,82,80,95,4E,,45,27,511
7,0,87,A0,82,80,95,4F,,45,27,511
8,0,88,A0,82,80,95,40,,45,27,522
1,0,81,A0,82,80,96,4A,,45,27,562
2,0,82,A0,82,80,96,49,,45,27,572
3,0,83,A0,82,80,96,48,,45,27,582
4,0,84,A0,82,80,96,4F,,45,27,592
5,0,85,A0,82,80,96,4E,,45,27,602
6,0,86,A0,82,80,96,4D,,45,27,612
7,0,87,A0,82,80,96,4C,,45,27,622
8,0,88,A0,82,80,96,43,,45,27,642
1,0,81,A0,82,80,97,4B,,45,27,642
2,0,82,A0,82,80,97,48,,45,27,652
3,0,83,A0,82,80,97,49,,45,27,672
4,0,84,A0,82,80,97,4E,,45,27,672
5,0,85,A0,82,80,97,4F,,45,27,682
6,0,86,A0,82,80,97,4C,,45,27,722
7,0,87,A0,82,80,97,4D,,45,27,732
8,0,88,A0,82,80,97,42,,45,27,742
1,0,81,A0,82,80,98,44,,45,27,752
2,0,82,A0,82,80,98,47,,45,27,752
3,0,83,A0,82,80,98,46,,45,27,762
4,0,84,A0,82,80,98,41,,45,27,772
5,0,85,A0,82,80,98,40,,45,27,782
6,0,86,A0,82,80,98,43,,45,27,792
7,0,87,A0,82,80,98,42,,45,27,802
8,0,88,A0,82,80,98,4D,,45,27,812
1,0,81,A0,82,80,99,45,,45,27,822
2,0,82,A0,82,80,99,46,,45,27,832
3,0,83,A0,82,80,99,47,,45,27,862
4,0,84,A0,82,80,99,40,,45,27,862
5,0,85,A0,82,80,99,41,,45,27,872
6,0,86,A0,82,80,99,42,,45,27,872
7,0,87,A0,82,80,99,43,,45,27,882
8,0,88,A0,82,80,99,4C,,45,27,892
1,0,81,A0,82,80,81,5D,,45,27,902
2,0,82,A0,82,80,81,5E,,45,27,912
3,0,83,A0,82,80,81,5F,,45,27,922
4,0,84,A0,82,80,81,58,,45,27,932
5,0,85,A0,82,80,81,59,,45,27,962
6,0,86,A0,82,80,81,5A,,45,27,982
7,0,87,A0,82,80,81,5B,,45,28,2
8,0,88,A0,82,80,81,54,,45,28,32
1,0,81,A0,82,80,82,5E,,45,28,52
2,0,82,A0,82,80,82,5D,,45,28,72
3,0,83,A0,82,80,82,5C,,45,28,82
4,0,84,A0,82,80,82,5B,,45,28,82
5,0,85,A0,82,80,82,5A,,45,28,92
6,0,86,A0,82,80,82,59,,45,28,102
7,0,87,A0,82,80,82,58,,45,28,112
